,Unnamed: 0,Unnamed: 0.1,make_model,short_description,price,km,hp,Type,First Registration,Body Color,Body,Gearing Type,Displacement,Fuel,CO2 Emission,Emission Class,consumption_comb,consumption_city,consumption_country,door_number,First_Registration
6077,6077,6077,Opel Astra,Edition 1.6 CDTI EURO6 IntelliLink,10740,71929,81.0,Used,2017.0,Silver,Sedans,Manual,1.598,DIESEL,93,Euro 6,3.4,3.9,3.1,5,2017
6078,6078,6078,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI EURO6 Komf,10740,82860,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2016
6079,6079,6079,Opel Astra,K ST 1.6 CDTI Selection Klima Radio Blueto,10750,80272,81.0,Used,2017.0,White,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.6,4.2,3.3,5,2017
6080,6080,6080,Opel Astra,1.4 74 Selection Klimaanlage,10701,61953,74.0,Used,2016.0,Black,Station wagon,Manual,1.399,BENZINE,131,Euro 6,5.7,7.8,4.5,4,2016
6081,6081,6081,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI EURO6 Komf,10740,82860,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2016
6082,6082,6082,Opel Astra,Sports Tourer Selection *EURO6*,10700,78840,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,98,Euro 6,3.7,3.9,3.5,4,2016
6083,6083,6083,Opel Astra,Sports Tourer 1.6 CDTI 110 ch FAP Start/Stop ecoFL,10690,70629,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,94,,3.6,4.0,3.3,5,2016
6084,6084,6084,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI ecoFlex Ko,10680,84893,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2016
6085,6085,6085,Opel Astra,K Sports Tourer Selection,10350,125052,70.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.2,3.3,4,2016
6086,6086,6086,Opel Astra,"1,6 CDTI Ecotec Cool&Sound",10340,61749,70.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,,Euro 6,,,,5,2016
6087,6087,6087,Opel Astra,5P 1.6 CDTI INNOVATION S&S 110CV,10300,135255,81.0,Used,2016.0,Black,Sedans,Manual,1.598,DIESEL,,Euro 6,3.5,4.0,3.3,5,2016
6088,6088,6088,Opel Astra,ST 1.6CDTi Selective 110CV,10300,84000,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,112,Euro 6,3.6,4.2,3.3,5,2016
6089,6089,6089,Opel Astra,1.6 CDTi ecoFLEX Ultimate Edition Plus,10300,81000,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,97,Euro 6,3.7,3.9,3.5,5,2016
6090,6090,6090,Opel Astra,SPORT TOUR 1.6 CDTI -E6-ANCHE PERMUTE-UNIPROPRIETA,10300,91000,81.0,Used,2017.0,Blue,Station wagon,Manual,1.6,DIESEL,,Euro 6,3.3,4.0,3.3,5,2017
6091,6091,6091,Opel Astra,"ST 1,6 CDTI Ecotec Edition",10300,97100,70.0,Used,2017.0,White,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.2,3.3,5,2017
6092,6092,6092,Opel Astra,1.6 CDTI Active - Euro 6 -,10300,147000,100.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,99,Euro 6,3.8,4.4,3.4,5,2016
6093,6093,6093,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI ecoFlex EU,10290,84471,81.0,Used,2017.0,Silver,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2017
6094,6094,6094,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI ecoFlex EU,10290,84471,81.0,Used,2017.0,Silver,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2017
6095,6095,6095,Opel Astra,"K Sports Tourer Business EURO 6,Navi,PDC",10290,85000,70.0,Used,2017.0,Green,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.2,3.3,5,2017
6096,6096,6096,Opel Astra,K ST 1.6 CDTI Selection Tempomat MFL PDC,10280,120874,81.0,Used,2017.0,White,Station wagon,Manual,1.598,DIESEL,,Euro 6,,,,4,2017
6097,6097,6097,Opel Astra,SPORT TOUR 1.6 CDTI E6-ANCHE PERMUTE- UNIPROPRIETA,10250,105000,81.0,Used,2017.0,Blue,Station wagon,Manual,1.6,DIESEL,,Euro 6,3.3,4.0,3.3,5,2017
6098,6098,6098,Opel Astra,"K 1.6D (CDTI)Start-Stop Inov.,NAVI,LEDER,",10234,159900,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.8,3.3,4,2016
6099,6099,6099,Opel Astra,K 1.6 CDTI Sports Tourer Klima BC,10480,79800,70.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,,,,,,4,2016
6100,6100,6100,Opel Astra,"ST.1,6l Klima PDC Allwetterreifen ZV Temp eFH 1.Ha",10480,82949,84.0,Used,2016.0,Grey,Station wagon,Manual,1.598,BENZINE,149,Euro 6,6.3,8.3,5.1,5,2016
6101,6101,6101,Opel Astra,J Sports Tourer Selection,10480,63000,74.0,Used,2016.0,Grey,Station wagon,Manual,1.398,BENZINE,145,Euro 5,6.2,7.8,5.2,5,2016
6102,6102,6102,Opel Astra,"K 1.6D (CDTI)Start-Stop Busines,NAVI,ALU,P",10234,88000,81.0,Used,2016.0,Brown,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.8,4.4,3.4,4,2016
6103,6103,6103,Opel Astra,1.6 CDTI DPF SpT Edition Nav PP SHZ EU6,10450,99750,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,99,Euro 6,4.3,5.1,3.9,5,2016
6104,6104,6104,Opel Astra,J 1.6 ST Edition Klima Bluetooth AUX,10450,46530,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,,,,,,5,2016
6105,6105,6105,Opel Astra,1.6 CDTI Sports Tourer Busines,10450,91000,81.0,Used,2017.0,Grey,Station wagon,Manual,1.598,DIESEL,99,Euro 6,3.6,4.2,3.3,5,2017
6106,6106,6106,Opel Astra,K 1.6 CDTI Edition IntelliLink PDC GRA,10450,75437,81.0,Used,2017.0,Silver,Sedans,Manual,1.598,DIESEL,94,Euro 6,3.6,4.0,3.3,5,2017
6107,6107,6107,Opel Astra,1.6 CDTi 110CV Start,10450,68000,81.0,Employee's car,2017.0,Grey,Station wagon,Manual,1.598,DIESEL,121,Euro 6d-TEMP,4.6,5.7,3.9,5,2017
6108,6108,6108,Opel Astra,ST 1.6 CDTI Edition *1.Hand*Navi*Sitzh.*,10450,78898,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,98,Euro 6,3.7,3.9,3.5,5,2016
6109,6109,6109,Opel Astra,1.4 Turbo 150CV Start&Stop 5 porte Innovation,10450,79800,110.0,Used,2017.0,Silver,Sedans,Manual,1.399,BENZINE,117,Euro 6,5.1,6.3,4.3,5,2017
6110,6110,6110,Opel Astra,1.6 CDTI Edition 5drs IntelliLink multimedia,10445,147447,81.0,Used,2016.0,White,Compact,Manual,1.598,DIESEL,88,,3.0,,,5,2016
6111,6111,6111,Opel Astra,SW 1.6 Cdti Business Premium 110 Cv S&S,10400,85578,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.5,4.0,3.2,5,2016
6112,6112,6112,Opel Astra,K Sports Tourer INNOVATION Navi Kamera,10400,164000,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.5,4.0,3.2,5,2016
6113,6113,6113,Opel Astra,"1,0 Turbo ecoflex Dir. Inj. Edition Easytr. St./S",10400,64800,77.0,Used,2016.0,Grey,Sedans,Manual,0.998,BENZINE,96,Euro 6,4.2,5.1,3.7,5,2016
6114,6114,6114,Opel Astra,1.6 CDTI EcoFLEX COSMO navi,9690,91200,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,97,Euro 6,3.7,3.9,3.5,5,2016
6115,6115,6115,Opel Astra,ELECTIVE 1.6 CDTi 136 CV 5p. UNICO PR.,10400,137600,100.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,103,Euro 6,3.9,4.6,3.5,5,2016
6116,6116,6116,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI EcoFlex Bu,9630,71174,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,105,Euro 6,4.4,4.8,4.2,5,2016
6117,6117,6117,Opel Astra,1.6 CDTi 110CV Start,9600,66000,81.0,Used,2017.0,Black,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.0,3.3,5,2017
6118,6118,6118,Opel Astra,ST. 1.6 CDTI Dynamic Start/Stop >NEUES MOD,9650,95848,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,,,,,,4,2016
6119,6119,6119,Opel Astra,1.4T S/S Selective 125,10400,91500,92.0,Used,2017.0,Grey,Sedans,Manual,1.399,BENZINE,117,Euro 6,5.1,6.3,4.3,5,2017
6120,6120,6120,Opel Astra,1.6CDTi S/S Selective 110cv FINANCIAUTO,9600,80000,81.0,Used,2017.0,Grey,Sedans,Manual,1.598,DIESEL,107,Euro 6d-TEMP,3.7,4.2,3.3,5,2017
6121,6121,6121,Opel Astra,1.4 Sports Tourer Selection *Klima*,9500,40144,74.0,Used,2016.0,Silver,Station wagon,Manual,1.398,BENZINE,127,Euro 6,5.5,7.5,4.3,4,2016
6122,6122,6122,Opel Astra,K ST 1.6 CDTI Innovation Navi LED Kamera,9580,155262,118.0,Used,2016.0,Red,Station wagon,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
6123,6123,6123,Opel Astra,K ST 1.6 CDTI Edition Navi PDC Temp,9540,119373,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.5,4.0,3.2,5,2016
6124,6124,6124,Opel Astra,1.4 Sports Tourer Selection *Klima*,9500,23496,74.0,Used,2016.0,Grey,Station wagon,Manual,1.398,BENZINE,127,Euro 6,5.5,7.5,4.3,4,2016
6125,6125,6125,Opel Astra,1.6 CDTi ecoFLEX Ultimate Edition Plus,9500,92000,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,97,Euro 6,3.7,3.9,3.5,5,2016
6126,6126,6126,Opel Astra,K Sports Tourer/EU6/Navi/PDC/GRA/MFL,9570,127037,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.5,4.0,3.2,4,2016
6127,6127,6127,Opel Astra,1.4 Sports Tourer Selection *Klima*,9500,30519,74.0,Used,2016.0,Black,Station wagon,Manual,1.398,BENZINE,127,Euro 6,5.5,7.5,4.3,4,2016
6128,6128,6128,Opel Astra,J 1.6 Selection 1. Hand,9500,50000,85.0,Used,2016.0,White,Station wagon,Manual,1.598,BENZINE,145,Euro 6,6.2,8.2,5.0,5,2016
6129,6129,6129,Opel Astra,1.6 CDTI,9500,114000,81.0,Used,2016.0,Blue,Station wagon,Manual,1.598,DIESEL,,,,,,5,2016
6130,6130,6130,Opel Astra,1.6 D (CDTI) Start/Stop Sports Tourer Edition,9500,149500,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,92,Euro 6,3.5,4.0,3.2,5,2016
6131,6131,6131,Opel Astra,1.6 CDTI EcoFLEX S&S Sport Elective,9499,154516,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,97,Euro 6,3.7,3.9,3.5,5,2016
6132,6132,6132,Opel Astra,"K 1,6 CDTI**NAVI *Klima*Tempomat*EURO6*TÜV Neu",9495,110000,81.0,Used,2016.0,Blue,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.0,3.3,5,2016
6133,6133,6133,Opel Astra,1.6 CDTi 110 CV Dynamic,9490,82992,81.0,Used,2016.0,Brown,Compact,Manual,1.6,DIESEL,97,,3.7,4.2,3.3,5,2016
6134,6134,6134,Opel Astra,1.4 Sports Tourer Selection *Klima*,9500,45312,74.0,Used,2016.0,Silver,Station wagon,Manual,1.398,BENZINE,127,Euro 6,5.5,7.5,4.3,4,2016
6135,6135,6135,Opel Astra,1.6 CDTi 110 CV Selective,9490,72900,81.0,Used,2016.0,Grey,Other,Manual,1.598,DIESEL,,,,,,5,2016
6136,6136,6136,Opel Astra,1.6 CDTi 110 CV S&S 5p. Business,10200,105350,81.0,Used,2016.0,Blue,Sedans,Manual,1.598,DIESEL,,Euro 6,3.0,4.0,3.0,5,2016
6137,6137,6137,Opel Astra,1.6 CDTI Sports Tourer Cosmo,10200,80000,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,104,Euro 6,3.9,4.6,3.6,5,2016
6138,6138,6138,Opel Astra,1.6CDTi S&S Selective 110CV,10200,41000,81.0,Used,2017.0,Grey,Sedans,Manual,1.598,DIESEL,107,Euro 6d-TEMP,3.7,4.2,3.3,5,2017
6139,6139,6139,Opel Astra,1.0 Turbo S/S Expression,10040,43600,77.0,Used,2017.0,Grey,Other,Manual,0.999,BENZINE,,,,,,5,2017
6140,6140,6140,Opel Astra,1.6CDTi S/S Dynamic 110,10000,95000,81.0,Used,2016.0,Silver,Compact,Manual,1.598,DIESEL,,,3.0,4.0,3.0,5,2016
6141,6141,6141,Opel Astra,1.6CDTi S/S Selective 110,10000,108000,81.0,Used,2016.0,Grey,Compact,Manual,1.598,DIESEL,,,3.0,4.0,3.0,5,2016
6142,6142,6142,Opel Astra,1.6 CDTi Business 81  (110 CV),9999,103963,81.0,Used,2017.0,Silver,Compact,Manual,1.598,DIESEL,97,Euro 6,3.7,4.2,3.3,5,2017
6143,6143,6143,Opel Astra,1.6 CDTi 136CV Start,10000,98000,100.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
6144,6144,6144,Opel Astra,1.6 CDTi 110CV Start,9999,65000,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,121,Euro 6d-TEMP,4.6,5.7,3.9,5,2016
6145,6145,6145,Opel Astra,K 1.6 CDTI Sports Tourer Edition Navi 900,9996,105000,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,4,2016
6146,6146,6146,Opel Astra,1.6 D (CDTI) Neues Model Navi/BT/Temp/Euro6,9990,136000,70.0,Used,2016.0,Silver,Sedans,Manual,1.6,DIESEL,,,,,,5,2016
6147,6147,6147,Opel Astra,"J Sports Tourer AGR-Sitze Navi PDC, EURO 6",9990,83372,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,98,Euro 6,3.7,3.9,3.5,4,2016
6148,6148,6148,Opel Astra,"1,6 D (CDTI) ST EU6 Selection /Tempo/Klima/1Hd",9990,104000,70.0,Used,2017.0,Silver,Station wagon,Manual,1.6,DIESEL,,,,,,5,2017
6149,6149,6149,Opel Astra,1.6 CDTI DPF SpT Edition Nav PP SHZ EU6,9990,128750,81.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,99,Euro 6,4.3,5.1,3.9,5,2016
6150,6150,6150,Opel Astra,1.6CDTi S/S Selective 110,9995,102928,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,107,Euro 6d-TEMP,3.7,4.2,3.3,5,2016
6151,6151,6151,Opel Astra,1.6 D (CDTI) Sports Tourer Business Navi Sitzh.,9990,113000,70.0,Used,2017.0,Red,Station wagon,Manual,1.598,DIESEL,96,Euro 6,3.6,4.2,3.3,5,2017
6152,6152,6152,Opel Astra,notchback,9990,50000,74.0,Used,2016.0,Silver,Sedans,Manual,1.598,BENZINE,,,,,,4,2016
6153,6153,6153,Opel Astra,K 1.6 CDTi ST **1.Hand*Klima*Bluetooth**,9895,99000,70.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.6,4.2,3.3,4,2016
6154,6154,6154,Opel Astra,"K Lim. 5türig Edition,SH,BT,PDC,Tempomat",9990,98762,81.0,Used,2016.0,Grey,Sedans,Manual,1.598,DIESEL,93,Euro 6,3.5,4.0,3.3,4,2016
6155,6155,6155,Opel Astra,"1,0 Turbo ecoflex Direct Injection Edition St./St",9990,92740,77.0,Used,2016.0,Grey,Sedans,Manual,0.998,BENZINE,99,Euro 6,4.3,5.2,3.8,5,2016
6156,6156,6156,Opel Astra,Astra Sports Tourer 1.6 CDTI 110,9990,84000,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,,,,,,5,2016
6157,6157,6157,Opel Astra,J 1.6 CDTI Selection Euro 6 Navi Bluetooth Tempoma,9890,99500,81.0,Used,2016.0,White,Station wagon,Manual,1.598,DIESEL,98,Euro 6,3.7,3.9,3.5,5,2016
6158,6158,6158,Opel Astra,1.6 D (CDTI) Edition,9890,117713,81.0,Used,2016.0,White,Sedans,Manual,1.598,DIESEL,97,Euro 6,3.6,4.2,3.3,5,2016
6159,6159,6159,Opel Astra,Sports Tourer Astra ST Edition 1.6 CDTI EcoFlex Ko,9890,131294,81.0,Used,2017.0,Black,Station wagon,Manual,1.598,DIESEL,95,Euro 6,3.5,4.0,3.2,5,2017
6160,6160,6160,Opel Astra,1.6 CDTI 110CV Sports Tourer Profe,9800,248000,81.0,Used,2016.0,White,Station wagon,Manual,1.686,DIESEL,120,Euro 5,4.5,5.4,4.0,4,2016
6161,6161,6161,Opel Astra,Sports Tourer1.6 CDTI Edition Sitz- & Lenkra,9800,100000,81.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,93,Euro 6,3.5,4.0,3.2,5,2016
6162,6162,6162,Opel Astra,Astra K 1.6 CDTI Bus.*ACC*Navi*SHZ*PDC,9790,142529,100.0,Used,2016.0,Black,Station wagon,Manual,1.598,DIESEL,101,Euro 6,3.8,4.5,3.4,5,2016
6163,6163,6163,Opel Astra,Sports Tourer 1.6 CDTI 110 ch FAP Start/Stop ecoFL,9790,98722,81.0,Used,2016.0,Grey,Station wagon,Manual,1.598,DIESEL,94,,3.6,4.0,3.3,5,2016
6164,6164,6164,Opel Astra,J ST Selection 1.6 Klimaanlage/Tempomat,9790,89308,85.0,Used,2016.0,White,Station wagon,Manual,1.598,BENZINE,147,Euro 6,6.3,8.3,5.1,5,2016
6165,6165,6165,Opel Astra,1.6CDTi S/S Excellence 110,9800,154000,81.0,Used,2016.0,Red,Sedans,Manual,1.598,DIESEL,105,Euro 6,3.7,3.9,3.5,5,2016
6166,6166,6166,Opel Astra,ST 1.6 CDTI Edition Navi Shz MFL,9780,77668,100.0,Used,2016.0,Silver,Station wagon,Manual,1.598,DIESEL,,Euro 6,,,,4,2016
6167,6167,6167,Opel Astra,ST 1.6 CDTI Edition Navi Shz,9780,144063,100.0,Used,2017.0,Grey,Station wagon,Manual,1.598,DIESEL,,,,,,4,2017
